code,name,link,type
330600000000,绍兴市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/33/3306.html,city
330700000000,金华市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/33/3307.html,city
330800000000,衢州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/33/3308.html,city
330900000000,舟山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/33/3309.html,city
331000000000,台州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/33/3310.html,city
331100000000,丽水市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/33/3311.html,city
340100000000,合肥市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3401.html,city
340200000000,芜湖市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3402.html,city
340300000000,蚌埠市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3403.html,city
340400000000,淮南市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3404.html,city
340500000000,马鞍山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3405.html,city
340600000000,淮北市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3406.html,city
340700000000,铜陵市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3407.html,city
340800000000,安庆市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3408.html,city
341000000000,黄山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3410.html,city
341100000000,滁州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3411.html,city
341200000000,阜阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3412.html,city
341300000000,宿州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3413.html,city
341500000000,六安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3415.html,city
341600000000,亳州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3416.html,city
341700000000,池州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3417.html,city
341800000000,宣城市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/34/3418.html,city
350100000000,福州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3501.html,city
350200000000,厦门市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3502.html,city
350300000000,莆田市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3503.html,city
350400000000,三明市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3504.html,city
350500000000,泉州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3505.html,city
350600000000,漳州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3506.html,city
350700000000,南平市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3507.html,city
350800000000,龙岩市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3508.html,city
350900000000,宁德市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/35/3509.html,city
360100000000,南昌市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3601.html,city
360200000000,景德镇市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3602.html,city
360300000000,萍乡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3603.html,city
